iso2,year,age,sex,cases
HU,2003,35-44,Female,27.0
HU,2003,35-44,Male,89.0
HU,2003,45-54,Female,30.0
HU,2003,45-54,Male,140.0
HU,2003,55-64,Female,11.0
HU,2003,55-64,Male,70.0
HU,2003,65+,Female,33.0
HU,2003,65+,Male,38.0
HU,2004,0-14,Female,2.0
HU,2004,0-14,Male,2.0
HU,2004,15-24,Female,6.0
HU,2004,15-24,Male,7.0
HU,2004,25-34,Female,23.0
HU,2004,25-34,Male,38.0
HU,2004,35-44,Female,25.0
HU,2004,35-44,Male,99.0
HU,2004,45-54,Female,29.0
HU,2004,45-54,Male,145.0
HU,2004,55-64,Female,14.0
HU,2004,55-64,Male,64.0
HU,2004,65+,Female,40.0
HU,2004,65+,Male,63.0
HU,2005,0-14,Female,1.0
HU,2005,0-14,Male,0.0
HU,2005,15-24,Female,5.0
HU,2005,15-24,Male,6.0
HU,2005,25-34,Female,13.0
HU,2005,25-34,Male,24.0
HU,2005,35-44,Female,11.0
HU,2005,35-44,Male,67.0
HU,2005,45-54,Female,22.0
HU,2005,45-54,Male,117.0
HU,2005,55-64,Female,15.0
HU,2005,55-64,Male,67.0
HU,2005,65+,Female,33.0
HU,2005,65+,Male,39.0
HU,2006,0-14,Female,3.0
HU,2006,0-14,Male,2.0
HU,2006,15-24,Female,17.0
HU,2006,15-24,Male,10.0
HU,2006,25-34,Female,16.0
HU,2006,25-34,Male,31.0
HU,2006,35-44,Female,19.0
HU,2006,35-44,Male,71.0
HU,2006,45-54,Female,28.0
HU,2006,45-54,Male,98.0
HU,2006,55-64,Female,11.0
HU,2006,55-64,Male,54.0
HU,2006,65+,Female,29.0
HU,2006,65+,Male,33.0
HU,2007,0-14,Female,3.0
HU,2007,0-14,Male,0.0
HU,2007,15-24,Female,12.0
HU,2007,15-24,Male,7.0
HU,2007,25-34,Female,22.0
HU,2007,25-34,Male,31.0
HU,2007,35-44,Female,18.0
HU,2007,35-44,Male,48.0
HU,2007,45-54,Female,17.0
HU,2007,45-54,Male,103.0
HU,2007,55-64,Female,6.0
HU,2007,55-64,Male,50.0
HU,2007,65+,Female,29.0
HU,2007,65+,Male,35.0
HU,2008,0-14,Female,0.0
HU,2008,0-14,Male,0.0
HU,2008,15-24,Female,11.0
HU,2008,15-24,Male,12.0
HU,2008,25-34,Female,13.0
HU,2008,25-34,Male,23.0
HU,2008,35-44,Female,15.0
HU,2008,35-44,Male,47.0
HU,2008,45-54,Female,12.0
HU,2008,45-54,Male,86.0
HU,2008,55-64,Female,5.0
HU,2008,55-64,Male,72.0
HU,2008,65+,Female,25.0
HU,2008,65+,Male,24.0
ID,1980,0-14,Female,0.0
ID,1980,0-14,Male,0.0
ID,1980,15-24,Female,0.0
ID,1980,15-24,Male,0.0
ID,1980,25-34,Female,0.0
ID,1980,25-34,Male,0.0
ID,1980,35-44,Female,0.0
ID,1980,35-44,Male,0.0
ID,1980,45-54,Female,0.0
ID,1980,45-54,Male,0.0
ID,1980,55-64,Female,0.0
ID,1980,55-64,Male,0.0
ID,1980,65+,Female,0.0
ID,1980,65+,Male,0.0
ID,1981,0-14,Female,0.0
ID,1981,0-14,Male,0.0
ID,1981,15-24,Female,0.0
ID,1981,15-24,Male,0.0
ID,1981,25-34,Female,0.0
ID,1981,25-34,Male,0.0
ID,1981,35-44,Female,0.0
ID,1981,35-44,Male,0.0
ID,1981,45-54,Female,0.0
ID,1981,45-54,Male,0.0
ID,1981,55-64,Female,0.0
ID,1981,55-64,Male,0.0
ID,1981,65+,Female,0.0
ID,1981,65+,Male,0.0
ID,1982,0-14,Female,0.0
ID,1982,0-14,Male,0.0
ID,1982,15-24,Female,0.0
ID,1982,15-24,Male,0.0
ID,1982,25-34,Female,0.0
ID,1982,25-34,Male,0.0
ID,1982,35-44,Female,0.0
ID,1982,35-44,Male,0.0
ID,1982,45-54,Female,0.0
ID,1982,45-54,Male,0.0
ID,1982,55-64,Female,0.0
ID,1982,55-64,Male,0.0
ID,1982,65+,Female,0.0
ID,1982,65+,Male,0.0
ID,1983,0-14,Female,0.0
ID,1983,0-14,Male,0.0
ID,1983,15-24,Female,0.0
ID,1983,15-24,Male,0.0
ID,1983,25-34,Female,0.0
ID,1983,25-34,Male,0.0
ID,1983,35-44,Female,0.0
ID,1983,35-44,Male,0.0
ID,1983,45-54,Female,0.0
ID,1983,45-54,Male,0.0
ID,1983,55-64,Female,0.0
ID,1983,55-64,Male,0.0
ID,1983,65+,Female,0.0
ID,1983,65+,Male,0.0
ID,1984,0-14,Female,0.0
ID,1984,0-14,Male,0.0
ID,1984,15-24,Female,0.0
ID,1984,15-24,Male,0.0
ID,1984,25-34,Female,0.0
ID,1984,25-34,Male,0.0
ID,1984,35-44,Female,0.0
ID,1984,35-44,Male,0.0
ID,1984,45-54,Female,0.0
ID,1984,45-54,Male,0.0
ID,1984,55-64,Female,0.0
ID,1984,55-64,Male,0.0
ID,1984,65+,Female,0.0
ID,1984,65+,Male,0.0
ID,1985,0-14,Female,0.0
ID,1985,0-14,Male,0.0
ID,1985,15-24,Female,0.0
ID,1985,15-24,Male,0.0
ID,1985,25-34,Female,0.0
ID,1985,25-34,Male,0.0
ID,1985,35-44,Female,0.0
ID,1985,35-44,Male,0.0
ID,1985,45-54,Female,0.0
ID,1985,45-54,Male,0.0
ID,1985,55-64,Female,0.0
ID,1985,55-64,Male,0.0
ID,1985,65+,Female,0.0
ID,1985,65+,Male,0.0
ID,1986,0-14,Female,0.0
ID,1986,0-14,Male,0.0
ID,1986,15-24,Female,0.0
ID,1986,15-24,Male,0.0
ID,1986,25-34,Female,0.0
ID,1986,25-34,Male,0.0
ID,1986,35-44,Female,0.0
ID,1986,35-44,Male,0.0
ID,1986,45-54,Female,0.0
ID,1986,45-54,Male,0.0
ID,1986,55-64,Female,0.0
ID,1986,55-64,Male,0.0
ID,1986,65+,Female,0.0
ID,1986,65+,Male,0.0
ID,1988,0-14,Female,0.0
ID,1988,0-14,Male,0.0
ID,1988,15-24,Female,0.0
ID,1988,15-24,Male,0.0
ID,1988,25-34,Female,0.0
ID,1988,25-34,Male,0.0
ID,1988,35-44,Female,0.0
ID,1988,35-44,Male,0.0
ID,1988,45-54,Female,0.0
ID,1988,45-54,Male,0.0
ID,1988,55-64,Female,0.0
ID,1988,55-64,Male,0.0
ID,1988,65+,Female,0.0
ID,1988,65+,Male,0.0
ID,1989,0-14,Female,0.0
ID,1989,0-14,Male,0.0
ID,1989,15-24,Female,0.0
ID,1989,15-24,Male,0.0
ID,1989,25-34,Female,0.0
ID,1989,25-34,Male,0.0
ID,1989,35-44,Female,0.0
ID,1989,35-44,Male,0.0
ID,1989,45-54,Female,0.0
ID,1989,45-54,Male,0.0
ID,1989,55-64,Female,0.0
ID,1989,55-64,Male,0.0
ID,1989,65+,Female,0.0
ID,1989,65+,Male,0.0
ID,1990,0-14,Female,0.0
ID,1990,0-14,Male,0.0
ID,1990,15-24,Female,0.0
ID,1990,15-24,Male,0.0
ID,1990,25-34,Female,0.0
ID,1990,25-34,Male,0.0
ID,1990,35-44,Female,0.0
ID,1990,35-44,Male,0.0
ID,1990,45-54,Female,0.0
ID,1990,45-54,Male,0.0
ID,1990,55-64,Female,0.0
ID,1990,55-64,Male,0.0
ID,1990,65+,Female,0.0
ID,1990,65+,Male,0.0
ID,1991,0-14,Female,0.0
ID,1991,0-14,Male,0.0
ID,1991,15-24,Female,0.0
ID,1991,15-24,Male,0.0
ID,1991,25-34,Female,0.0
ID,1991,25-34,Male,0.0
ID,1991,35-44,Female,0.0
ID,1991,35-44,Male,0.0
ID,1991,45-54,Female,0.0
ID,1991,45-54,Male,0.0
ID,1991,55-64,Female,0.0
ID,1991,55-64,Male,0.0
ID,1991,65+,Female,0.0
ID,1991,65+,Male,0.0
ID,1992,0-14,Female,0.0
ID,1992,0-14,Male,0.0
ID,1992,15-24,Female,0.0
ID,1992,15-24,Male,0.0
ID,1992,25-34,Female,0.0
ID,1992,25-34,Male,0.0
ID,1992,35-44,Female,0.0
ID,1992,35-44,Male,0.0
ID,1992,45-54,Female,0.0
ID,1992,45-54,Male,0.0
ID,1992,55-64,Female,0.0
ID,1992,55-64,Male,0.0
ID,1992,65+,Female,0.0
ID,1992,65+,Male,0.0
ID,1993,0-14,Female,0.0
ID,1993,0-14,Male,0.0
ID,1993,15-24,Female,0.0
ID,1993,15-24,Male,0.0
ID,1993,25-34,Female,0.0
ID,1993,25-34,Male,0.0
ID,1993,35-44,Female,0.0
ID,1993,35-44,Male,0.0
ID,1993,45-54,Female,0.0
ID,1993,45-54,Male,0.0
ID,1993,55-64,Female,0.0
ID,1993,55-64,Male,0.0
ID,1993,65+,Female,0.0
ID,1993,65+,Male,0.0
ID,1994,0-14,Female,0.0
ID,1994,0-14,Male,0.0
ID,1994,15-24,Female,0.0
ID,1994,15-24,Male,0.0
ID,1994,25-34,Female,0.0
ID,1994,25-34,Male,0.0
ID,1994,35-44,Female,0.0
ID,1994,35-44,Male,0.0
ID,1994,45-54,Female,0.0
ID,1994,45-54,Male,0.0
ID,1994,55-64,Female,0.0
ID,1994,55-64,Male,0.0
ID,1994,65+,Female,0.0
ID,1994,65+,Male,0.0
ID,1995,0-14,Female,16.0
ID,1995,0-14,Male,6.0
ID,1995,15-24,Female,160.0
ID,1995,15-24,Male,203.0
ID,1995,25-34,Female,244.0
ID,1995,25-34,Male,297.0
ID,1995,35-44,Female,282.0
ID,1995,35-44,Male,306.0
ID,1995,45-54,Female,192.0
ID,1995,45-54,Male,302.0
ID,1995,55-64,Female,90.0
ID,1995,55-64,Male,228.0
ID,1995,65+,Female,33.0
ID,1995,65+,Male,109.0
ID,1996,0-14,Female,54.0
ID,1996,0-14,Male,28.0
ID,1996,15-24,Female,860.0
ID,1996,15-24,Male,781.0
ID,1996,25-34,Female,1175.0
ID,1996,25-34,Male,1349.0
ID,1996,35-44,Female,1091.0
ID,1996,35-44,Male,1443.0
ID,1996,45-54,Female,915.0
ID,1996,45-54,Male,1305.0
ID,1996,55-64,Female,586.0
ID,1996,55-64,Male,1037.0
ID,1996,65+,Female,247.0
ID,1996,65+,Male,510.0
ID,1997,0-14,Female,65.0
ID,1997,0-14,Male,46.0
ID,1997,15-24,Female,1305.0
ID,1997,15-24,Male,1320.0
ID,1997,25-34,Female,1671.0
ID,1997,25-34,Male,2139.0
ID,1997,35-44,Female,1751.0
ID,1997,35-44,Male,2221.0
ID,1997,45-54,Female,1365.0
ID,1997,45-54,Male,2122.0
ID,1997,55-64,Female,788.0
ID,1997,55-64,Male,1461.0
ID,1997,65+,Female,357.0
ID,1997,65+,Male,753.0
ID,1998,0-14,Female,108.0
ID,1998,0-14,Male,78.0
ID,1998,15-24,Female,2674.0
ID,1998,15-24,Male,2732.0
ID,1998,25-34,Female,3412.0
ID,1998,25-34,Male,3873.0
ID,1998,35-44,Female,3130.0
ID,1998,35-44,Male,4054.0
ID,1998,45-54,Female,2335.0
ID,1998,45-54,Male,3486.0
ID,1998,55-64,Female,1610.0
ID,1998,55-64,Male,2654.0
ID,1998,65+,Female,617.0
ID,1998,65+,Male,1517.0
ID,1999,0-14,Female,140.0
ID,1999,0-14,Male,106.0
ID,1999,15-24,Female,3595.0
ID,1999,15-24,Male,3741.0
ID,1999,25-34,Female,12859.0
ID,1999,25-34,Male,5277.0
ID,1999,35-44,Female,3624.0
ID,1999,35-44,Male,4999.0
ID,1999,45-54,Female,2812.0
ID,1999,45-54,Male,4401.0
ID,1999,55-64,Female,1909.0
ID,1999,55-64,Male,3267.0
ID,1999,65+,Female,745.0
ID,1999,65+,Male,1697.0
ID,2000,0-14,Female,0.0
ID,2000,0-14,Male,0.0
ID,2000,15-24,Female,0.0
ID,2000,15-24,Male,0.0
ID,2000,25-34,Female,0.0
ID,2000,25-34,Male,0.0
ID,2000,35-44,Female,0.0
ID,2000,35-44,Male,0.0
ID,2000,45-54,Female,0.0
ID,2000,45-54,Male,0.0
ID,2000,55-64,Female,0.0
ID,2000,55-64,Male,0.0
ID,2000,65+,Female,0.0
ID,2000,65+,Male,0.0
ID,2001,0-14,Female,354.0
ID,2001,0-14,Male,298.0
ID,2001,15-24,Female,5213.0
ID,2001,15-24,Male,5400.0
ID,2001,25-34,Female,6040.0
ID,2001,25-34,Male,7279.0
ID,2001,35-44,Female,4849.0
ID,2001,35-44,Male,6241.0
ID,2001,45-54,Female,3537.0
ID,2001,45-54,Male,5538.0
ID,2001,55-64,Female,2381.0
ID,2001,55-64,Male,4076.0
ID,2001,65+,Female,845.0
ID,2001,65+,Male,1914.0
ID,2002,0-14,Female,650.0
ID,2002,0-14,Male,569.0
ID,2002,15-24,Female,7366.0
ID,2002,15-24,Male,7826.0
ID,2002,25-34,Female,8794.0
ID,2002,25-34,Male,10248.0
ID,2002,35-44,Female,6773.0
ID,2002,35-44,Male,8760.0
ID,2002,45-54,Female,4943.0
ID,2002,45-54,Male,7668.0
ID,2002,55-64,Female,3118.0
ID,2002,55-64,Male,5332.0
ID,2002,65+,Female,1292.0
ID,2002,65+,Male,2891.0
ID,2003,0-14,Female,608.0
ID,2003,0-14,Male,532.0
ID,2003,15-24,Female,8734.0
ID,2003,15-24,Male,9570.0
ID,2003,25-34,Female,10127.0
ID,2003,25-34,Male,12647.0
ID,2003,35-44,Female,7889.0
ID,2003,35-44,Male,10925.0
ID,2003,45-54,Female,6085.0
ID,2003,45-54,Male,9558.0
ID,2003,55-64,Female,3907.0
ID,2003,55-64,Male,6720.0
ID,2003,65+,Female,1649.0
ID,2003,65+,Male,3615.0
ID,2004,0-14,Female,803.0
ID,2004,0-14,Male,697.0
ID,2004,15-24,Female,11509.0
ID,2004,15-24,Male,12546.0
ID,2004,25-34,Female,13597.0
ID,2004,25-34,Male,17137.0
ID,2004,35-44,Female,10953.0
ID,2004,35-44,Male,14881.0
ID,2004,45-54,Female,9586.0
ID,2004,45-54,Male,14772.0
ID,2004,55-64,Female,5422.0
ID,2004,55-64,Male,9669.0
ID,2004,65+,Female,2212.0
ID,2004,65+,Male,5197.0
ID,2005,0-14,Female,946.0
ID,2005,0-14,Male,846.0
ID,2005,15-24,Female,13916.0
ID,2005,15-24,Male,15215.0
ID,2005,25-34,Female,16393.0
ID,2005,25-34,Male,20906.0
ID,2005,35-44,Female,13022.0
ID,2005,35-44,Male,18401.0
ID,2005,45-54,Female,10927.0
ID,2005,45-54,Male,17847.0
ID,2005,55-64,Female,7539.0
ID,2005,55-64,Male,13509.0
ID,2005,65+,Female,2783.0
ID,2005,65+,Male,6390.0
ID,2006,0-14,Female,985.0
ID,2006,0-14,Male,899.0
ID,2006,15-24,Female,14377.0
ID,2006,15-24,Male,16285.0
ID,2006,25-34,Female,17628.0
ID,2006,25-34,Male,22752.0
ID,2006,35-44,Female,14421.0
ID,2006,35-44,Male,20332.0
ID,2006,45-54,Female,12376.0
ID,2006,45-54,Male,20059.0
ID,2006,55-64,Female,8786.0
ID,2006,55-64,Male,15869.0
ID,2006,65+,Female,3203.0
ID,2006,65+,Male,7348.0
ID,2007,0-14,Female,920.0
ID,2007,0-14,Male,849.0
ID,2007,15-24,Female,13371.0
ID,2007,15-24,Male,14835.0
ID,2007,25-34,Female,16055.0
ID,2007,25-34,Male,21297.0
ID,2007,35-44,Female,13211.0
ID,2007,35-44,Male,18606.0
ID,2007,45-54,Female,11391.0
ID,2007,45-54,Male,18283.0
ID,2007,55-64,Female,7965.0
ID,2007,55-64,Male,14176.0
ID,2007,65+,Female,2896.0
ID,2007,65+,Male,6762.0
ID,2008,0-14,Female,1015.0
ID,2008,0-14,Male,871.0
ID,2008,15-24,Female,13987.0
ID,2008,15-24,Male,15339.0
ID,2008,25-34,Female,16292.0
ID,2008,25-34,Male,22325.0
ID,2008,35-44,Female,13513.0
ID,2008,35-44,Male,19224.0
ID,2008,45-54,Female,11899.0
ID,2008,45-54,Male,18545.0
ID,2008,55-64,Female,8485.0
ID,2008,55-64,Male,14907.0
ID,2008,65+,Female,3143.0
ID,2008,65+,Male,6831.0
IE,1980,0-14,Female,0.0
IE,1980,0-14,Male,0.0
IE,1980,15-24,Female,0.0
IE,1980,15-24,Male,0.0
IE,1980,25-34,Female,0.0
IE,1980,25-34,Male,0.0
IE,1980,35-44,Female,0.0
IE,1980,35-44,Male,0.0
IE,1980,45-54,Female,0.0
IE,1980,45-54,Male,0.0
IE,1980,55-64,Female,0.0
IE,1980,55-64,Male,0.0
IE,1980,65+,Female,0.0
IE,1980,65+,Male,0.0
IE,1981,0-14,Female,0.0
IE,1981,0-14,Male,0.0
IE,1981,15-24,Female,0.0
IE,1981,15-24,Male,0.0
IE,1981,25-34,Female,0.0
IE,1981,25-34,Male,0.0
IE,1981,35-44,Female,0.0
IE,1981,35-44,Male,0.0
IE,1981,45-54,Female,0.0
IE,1981,45-54,Male,0.0
IE,1981,55-64,Female,0.0
IE,1981,55-64,Male,0.0
IE,1981,65+,Female,0.0
IE,1981,65+,Male,0.0
IE,1982,0-14,Female,0.0
IE,1982,0-14,Male,0.0
IE,1982,15-24,Female,0.0
IE,1982,15-24,Male,0.0
IE,1982,25-34,Female,0.0
IE,1982,25-34,Male,0.0
IE,1982,35-44,Female,0.0
IE,1982,35-44,Male,0.0
IE,1982,45-54,Female,0.0
IE,1982,45-54,Male,0.0
IE,1982,55-64,Female,0.0
IE,1982,55-64,Male,0.0
IE,1982,65+,Female,0.0
IE,1982,65+,Male,0.0
IE,1983,0-14,Female,0.0
IE,1983,0-14,Male,0.0
IE,1983,15-24,Female,0.0
IE,1983,15-24,Male,0.0
IE,1983,25-34,Female,0.0
IE,1983,25-34,Male,0.0
IE,1983,35-44,Female,0.0
IE,1983,35-44,Male,0.0
IE,1983,45-54,Female,0.0
IE,1983,45-54,Male,0.0
IE,1983,55-64,Female,0.0
IE,1983,55-64,Male,0.0
IE,1983,65+,Female,0.0
IE,1983,65+,Male,0.0
IE,1984,0-14,Female,0.0
IE,1984,0-14,Male,0.0
IE,1984,15-24,Female,0.0
IE,1984,15-24,Male,0.0
IE,1984,25-34,Female,0.0
IE,1984,25-34,Male,0.0
IE,1984,35-44,Female,0.0
IE,1984,35-44,Male,0.0
IE,1984,45-54,Female,0.0
IE,1984,45-54,Male,0.0
IE,1984,55-64,Female,0.0
IE,1984,55-64,Male,0.0
IE,1984,65+,Female,0.0
IE,1984,65+,Male,0.0
IE,1985,0-14,Female,0.0
IE,1985,0-14,Male,0.0
IE,1985,15-24,Female,0.0
IE,1985,15-24,Male,0.0
IE,1985,25-34,Female,0.0
IE,1985,25-34,Male,0.0
IE,1985,35-44,Female,0.0
IE,1985,35-44,Male,0.0
IE,1985,45-54,Female,0.0
IE,1985,45-54,Male,0.0
IE,1985,55-64,Female,0.0
IE,1985,55-64,Male,0.0
IE,1985,65+,Female,0.0
IE,1985,65+,Male,0.0
IE,1986,0-14,Female,0.0
IE,1986,0-14,Male,0.0
IE,1986,15-24,Female,0.0
IE,1986,15-24,Male,0.0
IE,1986,25-34,Female,0.0
IE,1986,25-34,Male,0.0
IE,1986,35-44,Female,0.0
IE,1986,35-44,Male,0.0
IE,1986,45-54,Female,0.0
IE,1986,45-54,Male,0.0
IE,1986,55-64,Female,0.0
IE,1986,55-64,Male,0.0
IE,1986,65+,Female,0.0
IE,1986,65+,Male,0.0
IE,1987,0-14,Female,0.0
IE,1987,0-14,Male,0.0
IE,1987,15-24,Female,0.0
IE,1987,15-24,Male,0.0
IE,1987,25-34,Female,0.0
IE,1987,25-34,Male,0.0
IE,1987,35-44,Female,0.0
IE,1987,35-44,Male,0.0
IE,1987,45-54,Female,0.0
IE,1987,45-54,Male,0.0
IE,1987,55-64,Female,0.0
IE,1987,55-64,Male,0.0
IE,1987,65+,Female,0.0
IE,1987,65+,Male,0.0
IE,1988,0-14,Female,0.0
IE,1988,0-14,Male,0.0
IE,1988,15-24,Female,0.0
IE,1988,15-24,Male,0.0
IE,1988,25-34,Female,0.0
IE,1988,25-34,Male,0.0
IE,1988,35-44,Female,0.0
IE,1988,35-44,Male,0.0
IE,1988,45-54,Female,0.0
IE,1988,45-54,Male,0.0
IE,1988,55-64,Female,0.0
IE,1988,55-64,Male,0.0
IE,1988,65+,Female,0.0
IE,1988,65+,Male,0.0
IE,1989,0-14,Female,0.0
IE,1989,0-14,Male,0.0
IE,1989,15-24,Female,0.0
IE,1989,15-24,Male,0.0
IE,1989,25-34,Female,0.0
IE,1989,25-34,Male,0.0
IE,1989,35-44,Female,0.0
IE,1989,35-44,Male,0.0
IE,1989,45-54,Female,0.0
IE,1989,45-54,Male,0.0
IE,1989,55-64,Female,0.0
IE,1989,55-64,Male,0.0
IE,1989,65+,Female,0.0
IE,1989,65+,Male,0.0
IE,1990,0-14,Female,0.0
IE,1990,0-14,Male,0.0
IE,1990,15-24,Female,0.0
IE,1990,15-24,Male,0.0
IE,1990,25-34,Female,0.0
IE,1990,25-34,Male,0.0
IE,1990,35-44,Female,0.0
IE,1990,35-44,Male,0.0
IE,1990,45-54,Female,0.0
IE,1990,45-54,Male,0.0
IE,1990,55-64,Female,0.0
IE,1990,55-64,Male,0.0
IE,1990,65+,Female,0.0
IE,1990,65+,Male,0.0
IE,1991,0-14,Female,0.0
IE,1991,0-14,Male,0.0
IE,1991,15-24,Female,0.0
IE,1991,15-24,Male,0.0
IE,1991,25-34,Female,0.0
IE,1991,25-34,Male,0.0
IE,1991,35-44,Female,0.0
IE,1991,35-44,Male,0.0
IE,1991,45-54,Female,0.0
IE,1991,45-54,Male,0.0
IE,1991,55-64,Female,0.0
IE,1991,55-64,Male,0.0
IE,1991,65+,Female,0.0
IE,1991,65+,Male,0.0
IE,1992,0-14,Female,0.0
IE,1992,0-14,Male,0.0
IE,1992,15-24,Female,0.0
IE,1992,15-24,Male,0.0
IE,1992,25-34,Female,0.0
IE,1992,25-34,Male,0.0
IE,1992,35-44,Female,0.0
IE,1992,35-44,Male,0.0
IE,1992,45-54,Female,0.0
IE,1992,45-54,Male,0.0
IE,1992,55-64,Female,0.0
IE,1992,55-64,Male,0.0
IE,1992,65+,Female,0.0
IE,1992,65+,Male,0.0
IE,1993,0-14,Female,0.0
IE,1993,0-14,Male,0.0
IE,1993,15-24,Female,0.0
IE,1993,15-24,Male,0.0
IE,1993,25-34,Female,0.0
IE,1993,25-34,Male,0.0
IE,1993,35-44,Female,0.0
IE,1993,35-44,Male,0.0
IE,1993,45-54,Female,0.0
IE,1993,45-54,Male,0.0
IE,1993,55-64,Female,0.0
IE,1993,55-64,Male,0.0
IE,1993,65+,Female,0.0
IE,1993,65+,Male,0.0
IE,1994,0-14,Female,0.0
IE,1994,0-14,Male,0.0
IE,1994,15-24,Female,0.0
IE,1994,15-24,Male,0.0
IE,1994,25-34,Female,0.0
IE,1994,25-34,Male,0.0
IE,1994,35-44,Female,0.0
IE,1994,35-44,Male,0.0
IE,1994,45-54,Female,0.0
IE,1994,45-54,Male,0.0
IE,1994,55-64,Female,0.0
IE,1994,55-64,Male,0.0
IE,1994,65+,Female,0.0
IE,1994,65+,Male,0.0
IE,1995,0-14,Female,0.0
IE,1995,0-14,Male,0.0
IE,1995,15-24,Female,0.0
IE,1995,15-24,Male,0.0
IE,1995,25-34,Female,0.0
IE,1995,25-34,Male,0.0
IE,1995,35-44,Female,0.0
IE,1995,35-44,Male,0.0
IE,1995,45-54,Female,0.0
IE,1995,45-54,Male,0.0
IE,1995,55-64,Female,0.0
IE,1995,55-64,Male,0.0
IE,1995,65+,Female,0.0
IE,1995,65+,Male,0.0
IE,1996,0-14,Female,0.0
IE,1996,0-14,Male,0.0
IE,1996,15-24,Female,0.0
IE,1996,15-24,Male,0.0
IE,1996,25-34,Female,0.0
IE,1996,25-34,Male,0.0
IE,1996,35-44,Female,0.0
IE,1996,35-44,Male,0.0
IE,1996,45-54,Female,0.0
IE,1996,45-54,Male,0.0
IE,1996,55-64,Female,0.0
IE,1996,55-64,Male,0.0
IE,1996,65+,Female,0.0
IE,1996,65+,Male,0.0
IE,1997,0-14,Female,0.0
IE,1997,0-14,Male,0.0
IE,1997,15-24,Female,0.0
IE,1997,15-24,Male,0.0
IE,1997,25-34,Female,0.0
IE,1997,25-34,Male,0.0
IE,1997,35-44,Female,0.0
IE,1997,35-44,Male,0.0
IE,1997,45-54,Female,0.0
IE,1997,45-54,Male,0.0
IE,1997,55-64,Female,0.0
IE,1997,55-64,Male,0.0
IE,1997,65+,Female,0.0
IE,1997,65+,Male,0.0
IE,1998,0-14,Female,0.0
IE,1998,0-14,Male,1.0
IE,1998,15-24,Female,5.0
IE,1998,15-24,Male,11.0
IE,1998,25-34,Female,11.0
IE,1998,25-34,Male,8.0
IE,1998,35-44,Female,1.0
IE,1998,35-44,Male,21.0
IE,1998,45-54,Female,1.0
IE,1998,45-54,Male,8.0
IE,1998,55-64,Female,4.0
IE,1998,55-64,Male,8.0
IE,1998,65+,Female,13.0
IE,1998,65+,Male,19.0
IE,1999,0-14,Female,0.0
IE,1999,0-14,Male,0.0
IE,1999,15-24,Female,9.0
IE,1999,15-24,Male,7.0
IE,1999,25-34,Female,9.0
IE,1999,25-34,Male,15.0
IE,1999,35-44,Female,3.0
IE,1999,35-44,Male,10.0
IE,1999,45-54,Female,8.0
IE,1999,45-54,Male,12.0
IE,1999,55-64,Female,3.0
IE,1999,55-64,Male,7.0
IE,1999,65+,Female,13.0
IE,1999,65+,Male,19.0
IE,2000,0-14,Female,0.0
IE,2000,0-14,Male,0.0
IE,2000,15-24,Female,13.0
IE,2000,15-24,Male,10.0
IE,2000,25-34,Female,8.0
IE,2000,25-34,Male,7.0
IE,2000,35-44,Female,13.0
IE,2000,35-44,Male,7.0
IE,2000,45-54,Female,6.0
IE,2000,45-54,Male,6.0
IE,2000,55-64,Female,7.0
IE,2000,55-64,Male,4.0
IE,2000,65+,Female,15.0
IE,2000,65+,Male,12.0
IE,2001,0-14,Female,0.0
IE,2001,0-14,Male,0.0
IE,2001,15-24,Female,4.0
IE,2001,15-24,Male,6.0
IE,2001,25-34,Female,6.0
IE,2001,25-34,Male,12.0
IE,2001,35-44,Female,3.0
IE,2001,35-44,Male,14.0
IE,2001,45-54,Female,1.0
IE,2001,45-54,Male,8.0
IE,2001,55-64,Female,1.0
IE,2001,55-64,Male,7.0
IE,2001,65+,Female,5.0
IE,2001,65+,Male,7.0
IE,2002,0-14,Female,0.0
IE,2002,0-14,Male,0.0
IE,2002,15-24,Female,4.0
IE,2002,15-24,Male,7.0
IE,2002,25-34,Female,3.0
IE,2002,25-34,Male,18.0
IE,2002,35-44,Female,5.0
IE,2002,35-44,Male,13.0
IE,2002,45-54,Female,2.0
IE,2002,45-54,Male,14.0
IE,2002,55-64,Female,0.0
IE,2002,55-64,Male,12.0
IE,2002,65+,Female,4.0
IE,2002,65+,Male,6.0
IE,2003,0-14,Female,0.0
IE,2003,0-14,Male,0.0
IE,2003,15-24,Female,4.0
IE,2003,15-24,Male,10.0
IE,2003,25-34,Female,7.0
IE,2003,25-34,Male,11.0
IE,2003,35-44,Female,6.0
IE,2003,35-44,Male,13.0
IE,2003,45-54,Female,4.0
IE,2003,45-54,Male,14.0
IE,2003,55-64,Female,1.0
IE,2003,55-64,Male,7.0
IE,2003,65+,Female,10.0
IE,2003,65+,Male,11.0
IE,2004,0-14,Female,0.0
IE,2004,0-14,Male,1.0
IE,2004,15-24,Female,10.0
IE,2004,15-24,Male,4.0
IE,2004,25-34,Female,9.0
IE,2004,25-34,Male,17.0
IE,2004,35-44,Female,2.0
IE,2004,35-44,Male,10.0
IE,2004,45-54,Female,2.0
IE,2004,45-54,Male,12.0
IE,2004,55-64,Female,3.0
IE,2004,55-64,Male,7.0
IE,2004,65+,Female,6.0
IE,2004,65+,Male,10.0
IE,2005,0-14,Female,0.0
